All calculations,Bus 16
"b:tnow in s","m:fehz in Hz"
55.601665,59.549175
55.611665,59.549197
55.621665,59.549220
55.631665,59.549242
55.641665,59.549265
55.651665,59.549287
55.661665,59.549310
55.671665,59.549332
55.681665,59.549355
55.691665,59.549377
55.701665,59.549399
55.711665,59.549422
55.721665,59.549444
55.731665,59.549467
55.741665,59.549489
55.751665,59.549512
55.761665,59.549534
55.771665,59.549556
55.781665,59.549579
55.791665,59.549601
55.801665,59.549623
55.811665,59.549646
55.821665,59.549668
55.831665,59.549690
55.841665,59.549713
55.851665,59.549735
55.861665,59.549757
55.871665,59.549780
55.881665,59.549802
55.891665,59.549824
55.901665,59.549847
55.911665,59.549869
55.921665,59.549891
55.931665,59.549913
55.941665,59.549936
55.951665,59.549958
55.961665,59.549980
55.971665,59.550002
55.981665,59.550025
55.991665,59.550047
56.001665,59.550069
56.011665,59.550091
56.021665,59.550113
56.031665,59.550136
56.041665,59.550158
56.051665,59.550180
56.061665,59.550202
56.071665,59.550224
56.081665,59.550246
56.091665,59.550269
56.101665,59.550291
56.111665,59.550313
56.121665,59.550335
56.131665,59.550357
56.141665,59.550379
56.151665,59.550401
56.161665,59.550423
56.171665,59.550445
56.181665,59.550468
56.191665,59.550490
56.201665,59.550512
56.211665,59.550534
56.221665,59.550556
56.231665,59.550578
56.241665,59.550600
56.251665,59.550622
56.261665,59.550644
56.271665,59.550666
56.281665,59.550688
56.291665,59.550710
56.301665,59.550732
56.311665,59.550754
56.321665,59.550776
56.331665,59.550798
56.341665,59.550820
56.351665,59.550842
56.361665,59.550864
56.371665,59.550886
56.381665,59.550908
56.391665,59.550930
56.401665,59.550952
56.411665,59.550974
56.421665,59.550995
56.431665,59.551017
56.441665,59.551039
56.451665,59.551061
56.461665,59.551083
56.471665,59.551105
56.481665,59.551127
56.491665,59.551149
56.501665,59.551170
56.511665,59.551192
56.521665,59.551214
56.531665,59.551236
56.541665,59.551258
56.551665,59.551280
56.561665,59.551301
56.571665,59.551323
56.581665,59.551345
56.591665,59.551367
56.601665,59.551389
56.611665,59.551410
56.621665,59.551432
56.631665,59.551454
56.641665,59.551476
56.651665,59.551498
56.661665,59.551519
56.671665,59.551541
56.681665,59.551563
56.691665,59.551584
56.701665,59.551606
56.711665,59.551628
56.721665,59.551650
56.731665,59.551671
56.741665,59.551693
56.751665,59.551715
56.761665,59.551736
56.771665,59.551758
56.781665,59.551780
56.791665,59.551801
56.801665,59.551823
56.811665,59.551845
56.821665,59.551866
56.831665,59.551888
56.841665,59.551909
56.851665,59.551931
56.861665,59.551953
56.871665,59.551974
56.881665,59.551996
56.891665,59.552017
56.901665,59.552039
56.911665,59.552061
56.921665,59.552082
56.931665,59.552104
56.941665,59.552125
56.951665,59.552147
56.961665,59.552168
56.971665,59.552190
56.981665,59.552211
56.991665,59.552233
57.001665,59.552254
57.011665,59.552276
57.021665,59.552297
57.031665,59.552319
57.041665,59.552340
57.051665,59.552362
57.061665,59.552383
57.071665,59.552405
57.081665,59.552426
57.091665,59.552448
57.101665,59.552469
57.111665,59.552491
57.121665,59.552512
57.131665,59.552533
57.141665,59.552555
57.151665,59.552576
57.161665,59.552598
57.171665,59.552619
57.181665,59.552640
57.191665,59.552662
57.201665,59.552683
57.211665,59.552705
57.221665,59.552726
57.231665,59.552747
57.241665,59.552769
57.251665,59.552790
57.261665,59.552811
57.271665,59.552833
57.281665,59.552854
57.291665,59.552875
57.301665,59.552897
57.311665,59.552918
57.321665,59.552939
57.331665,59.552960
57.341665,59.552982
57.351665,59.553003
57.361665,59.553024
57.371665,59.553046
57.381665,59.553067
57.391665,59.553088
57.401665,59.553109
57.411665,59.553130
57.421665,59.553152
57.431665,59.553173
57.441665,59.553194
57.451665,59.553215
57.461665,59.553237
57.471665,59.553258
57.481665,59.553279
57.491665,59.553300
57.501665,59.553321
57.511665,59.553342
57.521665,59.553364
57.531665,59.553385
57.541665,59.553406
57.551665,59.553427
57.561665,59.553448
57.571665,59.553469
57.581665,59.553490
57.591665,59.553511
57.601665,59.553533
57.611665,59.553554
57.621665,59.553575
57.631665,59.553596
57.641665,59.553617
57.651665,59.553638
57.661665,59.553659
57.671665,59.553680
57.681665,59.553701
57.691665,59.553722
57.701665,59.553743
57.711665,59.553764
57.721665,59.553785
57.731665,59.553806
57.741665,59.553827
57.751665,59.553848
57.761665,59.553869
57.771665,59.553890
57.781665,59.553911
57.791665,59.553932
57.801665,59.553953
57.811665,59.553974
57.821665,59.553995
57.831665,59.554016
57.841665,59.554037
57.851665,59.554058
57.861665,59.554079
57.871665,59.554100
57.881665,59.554121
57.891665,59.554142
57.901665,59.554162
57.911665,59.554183
57.921665,59.554204
57.931665,59.554225
57.941665,59.554246
57.951665,59.554267
57.961665,59.554288
57.971665,59.554309
57.981665,59.554329
57.991665,59.554350
58.001665,59.554371
58.011665,59.554392
58.021665,59.554413
58.031665,59.554434
58.041665,59.554454
58.051665,59.554475
58.061665,59.554496
58.071665,59.554517
58.081665,59.554538
58.091665,59.554558
58.101665,59.554579
58.111665,59.554600
58.121665,59.554621
58.131665,59.554641
58.141665,59.554662
58.151665,59.554683
58.161665,59.554704
58.171665,59.554724
58.181665,59.554745
58.191665,59.554766
58.201665,59.554786
58.211665,59.554807
58.221665,59.554828
58.231665,59.554848
58.241665,59.554869
58.251665,59.554890
58.261665,59.554911
58.271665,59.554931
58.281665,59.554952
58.291665,59.554972
58.301665,59.554993
58.311665,59.555014
58.321665,59.555034
58.331665,59.555055
58.341665,59.555076
58.351665,59.555096
58.361665,59.555117
58.371665,59.555137
58.381665,59.555158
58.391665,59.555179
58.401665,59.555199
58.411665,59.555220
58.421665,59.555240
58.431665,59.555261
58.441665,59.555281
58.451665,59.555302
58.461665,59.555322
58.471665,59.555343
58.481665,59.555363
58.491665,59.555384
58.501665,59.555404
58.511665,59.555425
58.521665,59.555445
58.531665,59.555466
58.541665,59.555486
58.551665,59.555507
58.561665,59.555527
58.571665,59.555548
58.581665,59.555568
58.591665,59.555589
58.601665,59.555609
58.611665,59.555630
58.621665,59.555650
58.631665,59.555670
58.641665,59.555691
58.651665,59.555711
58.661665,59.555732
58.671665,59.555752
58.681665,59.555772
58.691665,59.555793
58.701665,59.555813
58.711665,59.555834
58.721665,59.555854
58.731665,59.555874
58.741665,59.555895
58.751665,59.555915
58.761665,59.555935
58.771665,59.555956
58.781665,59.555976
58.791665,59.555996
58.801665,59.556017
58.811665,59.556037
58.821665,59.556057
58.831665,59.556077
58.841665,59.556098
58.851665,59.556118
58.861665,59.556138
58.871665,59.556159
58.881665,59.556179
58.891665,59.556199
58.901665,59.556219
58.911665,59.556240
58.921665,59.556260
58.931665,59.556280
58.941665,59.556300
58.951665,59.556320
58.961665,59.556341
58.971665,59.556361
58.981665,59.556381
58.991665,59.556401
59.001665,59.556421
59.011665,59.556442
59.021665,59.556462
59.031665,59.556482
59.041665,59.556502
59.051665,59.556522
59.061665,59.556542
59.071665,59.556563
59.081665,59.556583
59.091665,59.556603
59.101665,59.556623
59.111665,59.556643
59.121665,59.556663
59.131665,59.556683
59.141665,59.556703
59.151665,59.556723
59.161665,59.556744
59.171665,59.556764
59.181665,59.556784
59.191665,59.556804
59.201665,59.556824
59.211665,59.556844
59.221665,59.556864
59.231665,59.556884
59.241665,59.556904
59.251665,59.556924
59.261665,59.556944
59.271665,59.556964
59.281665,59.556984
59.291665,59.557004
59.301665,59.557024
59.311665,59.557044
59.321665,59.557064
59.331665,59.557084
59.341665,59.557104
59.351665,59.557124
59.361665,59.557144
59.371665,59.557164
59.381665,59.557184
59.391665,59.557204
59.401665,59.557224
59.411665,59.557243
59.421665,59.557263
59.431665,59.557283
59.441665,59.557303
59.451665,59.557323
59.461665,59.557343
59.471665,59.557363
59.481665,59.557383
59.491665,59.557403
59.501665,59.557423
59.511665,59.557442
59.521665,59.557462
59.531665,59.557482
59.541665,59.557502
59.551665,59.557522
59.561665,59.557542
59.571665,59.557561
59.581665,59.557581
59.591665,59.557601
59.601665,59.557621
59.611665,59.557641
59.621665,59.557660
59.631665,59.557680
59.641665,59.557700
59.651665,59.557720
59.661665,59.557740
59.671665,59.557759
59.681665,59.557779
59.691665,59.557799
59.701665,59.557819
59.711665,59.557838
59.721665,59.557858
59.731665,59.557878
59.741665,59.557897
59.751665,59.557917
59.761665,59.557937
59.771665,59.557957
59.781665,59.557976
59.791665,59.557996
59.801665,59.558016
59.811665,59.558035
59.821665,59.558055
59.831665,59.558075
59.841665,59.558094
59.851665,59.558114
59.861665,59.558134
59.871665,59.558153
59.881665,59.558173
59.891665,59.558192
59.901665,59.558212
59.911665,59.558232
59.921665,59.558251
59.931665,59.558271
59.941665,59.558290
59.951665,59.558310
59.961665,59.558330
59.971665,59.558349
59.981665,59.558369
59.991665,59.558388
60.000000,59.558405
